astraweave-physics/src/environment.rs:236:35: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:236:48: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:236:48: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:236:54: replace + with - in WindZone::update
astraweave-physics/src/environment.rs:236:54: replace + with * in WindZone::update
astraweave-physics/src/environment.rs:236:74: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:236:74: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:236:87: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:236:87: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:237:35: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:237:35: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:237:48: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:237:48: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:237:54: replace + with - in WindZone::update
astraweave-physics/src/environment.rs:237:54: replace + with * in WindZone::update
astraweave-physics/src/environment.rs:237:74: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:237:74: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:237:87: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:237:87: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:238:35: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:238:35: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:238:48: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:238:48: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:238:54: replace + with - in WindZone::update
astraweave-physics/src/environment.rs:238:54: replace + with * in WindZone::update
astraweave-physics/src/environment.rs:238:74: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:238:74: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:238:87: replace * with / in WindZone::update
astraweave-physics/src/environment.rs:238:87: replace * with + in WindZone::update
astraweave-physics/src/environment.rs:277:30: replace / with * in GustEvent::current_strength
astraweave-physics/src/environment.rs:277:30: replace / with % in GustEvent::current_strength
astraweave-physics/src/environment.rs:280:43: replace > with < in GustEvent::current_strength
astraweave-physics/src/environment.rs:280:43: replace > with == in GustEvent::current_strength
astraweave-physics/src/environment.rs:280:43: replace > with >= in GustEvent::current_strength
astraweave-physics/src/environment.rs:281:29: replace * with / in GustEvent::current_strength
astraweave-physics/src/environment.rs:281:29: replace * with + in GustEvent::current_strength
astraweave-physics/src/environment.rs:282:33: replace - with / in GustEvent::current_strength
astraweave-physics/src/environment.rs:282:33: replace - with + in GustEvent::current_strength
astraweave-physics/src/environment.rs:282:38: replace * with / in GustEvent::current_strength
astraweave-physics/src/environment.rs:282:38: replace * with + in GustEvent::current_strength
astraweave-physics/src/environment.rs:283:20: replace * with / in GustEvent::current_strength
astraweave-physics/src/environment.rs:283:20: replace * with + in GustEvent::current_strength
astraweave-physics/src/environment.rs:288:23: replace * with / in GustEvent::current_strength
astraweave-physics/src/environment.rs:288:23: replace * with + in GustEvent::current_strength
astraweave-physics/src/environment.rs:348:27: replace - with + in WaterVolume::contains
astraweave-physics/src/environment.rs:357:32: replace > with >= in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:17: replace * with / in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:17: replace * with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:36: replace + with - in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:40: replace * with / in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:40: replace * with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:46: replace + with - in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:46: replace + with * in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:50: replace * with / in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:359:50: replace * with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:17: replace * with / in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:17: replace * with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:36: replace * with / in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:36: replace * with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:42: replace + with - in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:42: replace + with * in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:46: replace * with / in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:46: replace * with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:53: replace - with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:57: replace * with / in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:360:57: replace * with + in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:361:18: replace + with - in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:361:18: replace + with * in WaterVolume::surface_height_at
astraweave-physics/src/environment.rs:371:34: replace * with / in WaterVolume::buoyancy_force
astraweave-physics/src/environment.rs:371:43: replace * with / in WaterVolume::buoyancy_force
astraweave-physics/src/environment.rs:389:37: replace * with + in WaterVolume::sphere_submerged_fraction
astraweave-physics/src/environment.rs:396:25: replace += with -= in WaterVolume::update
astraweave-physics/src/environment.rs:396:31: replace * with / in WaterVolume::update
astraweave-physics/src/environment.rs:396:31: replace * with + in WaterVolume::update
astraweave-physics/src/environment.rs:396:53: replace * with / in WaterVolume::update
astraweave-physics/src/environment.rs:396:53: replace * with + in WaterVolume::update
astraweave-physics/src/environment.rs:433:27: replace += with -= in EnvironmentManager::add_wind_zone
astraweave-physics/src/environment.rs:433:27: replace += with *= in EnvironmentManager::add_wind_zone
astraweave-physics/src/environment.rs:465:28: replace += with -= in EnvironmentManager::add_water_volume
astraweave-physics/src/environment.rs:465:28: replace += with *= in EnvironmentManager::add_water_volume
astraweave-physics/src/environment.rs:497:34: replace * with / in EnvironmentManager::current_gust_force
astraweave-physics/src/environment.rs:497:34: replace * with + in EnvironmentManager::current_gust_force
astraweave-physics/src/environment.rs:498:40: replace + with - in EnvironmentManager::current_gust_force
astraweave-physics/src/environment.rs:508:46: replace > with >= in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:509:51: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:509:51: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:29: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:29: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:37: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:37: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:45: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:45: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:53: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:53: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:72: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:510:72: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:511:51: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:511:51: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:521:34: replace > with == in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:521:34: replace > with >= in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:29: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:29: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:37: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:37: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:45: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:45: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:53: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:53: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:72: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:523:72: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:524:19: replace += with -= in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:524:19: replace += with *= in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:524:39: replace * with / in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:524:39: replace * with + in EnvironmentManager::wind_force_at
astraweave-physics/src/environment.rs:536:26: replace > with >= in EnvironmentManager::buoyancy_force_at
astraweave-physics/src/environment.rs:549:28: replace < with <= in EnvironmentManager::is_underwater
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (-1.0, -1.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (-1.0, 0.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (-1.0, 1.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (0.0, -1.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (0.0, 0.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (0.0, 1.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (1.0, -1.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (1.0, 0.0)
astraweave-physics/src/environment.rs:559:9: replace EnvironmentManager::water_drag_at -> (f32, f32) with (1.0, 1.0)
astraweave-physics/src/environment.rs:562:28: replace < with <= in EnvironmentManager::water_drag_at
astraweave-physics/src/environment.rs:562:28: replace < with == in EnvironmentManager::water_drag_at
astraweave-physics/src/environment.rs:562:28: replace < with > in EnvironmentManager::water_drag_at
astraweave-physics/src/environment.rs:572:9: replace EnvironmentManager::water_current_at -> Vec3 with Default::default()
astraweave-physics/src/environment.rs:575:28: replace < with <= in EnvironmentManager::water_current_at
astraweave-physics/src/environment.rs:575:28: replace < with == in EnvironmentManager::water_current_at
astraweave-physics/src/environment.rs:575:28: replace < with > in EnvironmentManager::water_current_at
astraweave-physics/src/gravity.rs:111:29: replace < with <= in GravityZoneShape::get_gravity
astraweave-physics/src/gravity.rs:116:35: replace - with / in GravityZoneShape::get_gravity
astraweave-physics/src/gravity.rs:117:39: replace * with + in GravityZoneShape::get_gravity
astraweave-physics/src/gravity.rs:117:49: replace * with + in GravityZoneShape::get_gravity
astraweave-physics/src/gravity.rs:229:9: replace GravityManager::get_zone_mut -> Option<&mut GravityZone> with None
astraweave-physics/src/gravity.rs:229:9: replace GravityManager::get_zone_mut -> Option<&mut GravityZone> with Some(Box::leak(Box::new(Default::default())))
astraweave-physics/src/gravity.rs:244:9: replace GravityManager::zones -> impl Iterator<Item =&GravityZone> with ::std::iter::empty()
astraweave-physics/src/gravity.rs:262:9: replace GravityManager::remove_body_gravity with ()
astraweave-physics/src/gravity.rs:327:13: delete field gravity from struct GravityZone expression in GravityManager::add_zero_g_box
astraweave-physics/src/gravity.rs:328:13: delete field priority from struct GravityZone expression in GravityManager::add_zero_g_box
astraweave-physics/src/gravity.rs:335:9: replace GravityManager::add_zero_g_sphere -> GravityZoneId with Default::default()
astraweave-physics/src/gravity.rs:336:13: delete field shape from struct GravityZone expression in GravityManager::add_zero_g_sphere
astraweave-physics/src/gravity.rs:337:13: delete field gravity from struct GravityZone expression in GravityManager::add_zero_g_sphere
astraweave-physics/src/gravity.rs:338:13: delete field priority from struct GravityZone expression in GravityManager::add_zero_g_sphere
astraweave-physics/src/gravity.rs:351:13: delete field gravity from struct GravityZone expression in GravityManager::add_attractor
astraweave-physics/src/gravity.rs:366:13: delete field shape from struct GravityZone expression in GravityManager::add_directional_zone
astraweave-physics/src/gravity.rs:368:13: delete field priority from struct GravityZone expression in GravityManager::add_directional_zone
astraweave-physics/src/lib.rs:1168:26: replace * with / in PhysicsWorld::jump
astraweave-physics/src/lib.rs:1189:32: replace -= with /= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1189:32: replace -= with += in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1193:44: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1193:44: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1193:65: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1193:65: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1199:49: replace < with <= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1199:49: replace < with == in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1199:49: replace < with > in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1200:49: replace > with < in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1200:49: replace > with == in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1200:49: replace > with >= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1202:21: replace && with || in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1202:38: delete ! in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1204:63: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1204:63: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1209:54: replace >= with < in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1210:62: replace > with >= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1212:12: delete ! in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1220:52: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1220:52: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1220:67: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1220:67: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1232:28: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1232:28: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1232:42: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1232:42: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1238:23: replace - with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1238:23: replace - with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1238:27: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1238:27: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1247:39: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1247:39: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1251:33: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1251:58: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1251:58: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1255:43: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1255:59: replace * with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1255:59: replace * with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1264:33: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1264:33: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1264:49: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1264:49: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1271:50: replace - with / in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1271:50: replace - with + in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1273:58: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1273:58: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1275:50: replace + with - in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1275:50: replace + with * in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1282:46: replace += with -= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1282:46: replace += with *= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1285:42: replace += with -= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1285:42: replace += with *= in PhysicsWorld::control_character
astraweave-physics/src/lib.rs:1352:31: replace < with <= in PhysicsWorld::apply_buoyancy_forces
astraweave-physics/src/lib.rs:1354:67: replace * with + in PhysicsWorld::apply_buoyancy_forces
astraweave-physics/src/lib.rs:1354:88: replace * with / in PhysicsWorld::apply_buoyancy_forces
astraweave-physics/src/lib.rs:1354:88: replace * with + in PhysicsWorld::apply_buoyancy_forces
astraweave-physics/src/lib.rs:1410:40: replace - with + in PhysicsWorld::apply_radial_impulse
astraweave-physics/src/lib.rs:1413:29: replace < with <= in PhysicsWorld::apply_radial_impulse
astraweave-physics/src/lib.rs:1423:35: replace * with / in PhysicsWorld::apply_radial_impulse
astraweave-physics/src/lib.rs:1423:35: replace * with + in PhysicsWorld::apply_radial_impulse
astraweave-physics/src/lib.rs:1425:42: replace > with >= in PhysicsWorld::apply_radial_impulse
astraweave-physics/src/lib.rs:1433:38: replace * with / in PhysicsWorld::apply_radial_impulse
astraweave-physics/src/lib.rs:213:9: replace ActorKind::is_other -> bool with false
astraweave-physics/src/lib.rs:213:9: replace ActorKind::is_other -> bool with true
astraweave-physics/src/lib.rs:270:27: replace + with - in DebugLine::length_squared
astraweave-physics/src/lib.rs:270:32: replace * with + in DebugLine::length_squared
astraweave-physics/src/lib.rs:296:31: replace < with <= in DebugLine::is_degenerate
astraweave-physics/src/lib.rs:394:9: replace CharState::is_grounded -> bool with true
astraweave-physics/src/lib.rs:454:9: replace CharacterController::is_grounded -> bool with true
astraweave-physics/src/lib.rs:460:34: replace < with <= in CharacterController::has_coyote_time
astraweave-physics/src/lib.rs:472:28: replace || with && in CharacterController::can_jump
astraweave-physics/src/lib.rs:472:9: replace CharacterController::can_jump -> bool with true
astraweave-physics/src/lib.rs:478:43: replace - with / in CharacterController::volume
astraweave-physics/src/lib.rs:478:43: replace - with + in CharacterController::volume
astraweave-physics/src/lib.rs:478:49: replace * with / in CharacterController::volume
astraweave-physics/src/lib.rs:478:49: replace * with + in CharacterController::volume
astraweave-physics/src/lib.rs:478:9: replace CharacterController::volume -> f32 with 1.0
astraweave-physics/src/lib.rs:479:52: replace * with / in CharacterController::volume
astraweave-physics/src/lib.rs:479:52: replace * with + in CharacterController::volume
astraweave-physics/src/lib.rs:479:66: replace * with / in CharacterController::volume
astraweave-physics/src/lib.rs:479:66: replace * with + in CharacterController::volume
astraweave-physics/src/lib.rs:479:80: replace * with / in CharacterController::volume
astraweave-physics/src/lib.rs:479:80: replace * with + in CharacterController::volume
astraweave-physics/src/lib.rs:480:34: replace / with * in CharacterController::volume
astraweave-physics/src/lib.rs:480:34: replace / with % in CharacterController::volume
astraweave-physics/src/lib.rs:480:41: replace * with / in CharacterController::volume
astraweave-physics/src/lib.rs:480:41: replace * with + in CharacterController::volume
astraweave-physics/src/lib.rs:480:64: replace * with / in CharacterController::volume
astraweave-physics/src/lib.rs:480:64: replace * with + in CharacterController::volume
astraweave-physics/src/lib.rs:481:25: replace + with - in CharacterController::volume
astraweave-physics/src/lib.rs:481:25: replace + with * in CharacterController::volume
astraweave-physics/src/lib.rs:493:32: replace < with <= in CharacterController::is_falling
astraweave-physics/src/lib.rs:499:32: replace > with >= in CharacterController::is_rising
astraweave-physics/src/lib.rs:585:39: replace < with <= in PhysicsConfig::is_earth_gravity
astraweave-physics/src/lib.rs:586:37: replace < with <= in PhysicsConfig::is_earth_gravity
astraweave-physics/src/lib.rs:587:37: replace < with <= in PhysicsConfig::is_earth_gravity
astraweave-physics/src/lib.rs:593:39: replace < with <= in PhysicsConfig::is_zero_gravity
astraweave-physics/src/lib.rs:945:25: replace > with < in PhysicsWorld::enable_async_physics
astraweave-physics/src/lib.rs:945:25: replace > with == in PhysicsWorld::enable_async_physics
astraweave-physics/src/lib.rs:945:25: replace > with >= in PhysicsWorld::enable_async_physics
astraweave-physics/src/lib.rs:945:9: replace PhysicsWorld::enable_async_physics with ()
astraweave-physics/src/lib.rs:952:53: replace > with < in PhysicsWorld::enable_async_physics
astraweave-physics/src/lib.rs:952:53: replace > with == in PhysicsWorld::enable_async_physics
astraweave-physics/src/lib.rs:952:53: replace > with >= in PhysicsWorld::enable_async_physics
astraweave-physics/src/lib.rs:962:9: replace PhysicsWorld::get_last_profile -> Option<PhysicsStepProfile> with None
astraweave-physics/src/lib.rs:962:9: replace PhysicsWorld::get_last_profile -> Option<PhysicsStepProfile> with Some(Default::default())
astraweave-physics/src/projectile.rs:332:22: replace > with >= in ProjectileManager::update
astraweave-physics/src/projectile.rs:332:30: replace && with || in ProjectileManager::update
astraweave-physics/src/projectile.rs:332:56: replace > with >= in ProjectileManager::update
astraweave-physics/src/projectile.rs:333:57: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:333:57: replace * with + in ProjectileManager::update
astraweave-physics/src/projectile.rs:333:65: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:333:65: replace * with + in ProjectileManager::update
astraweave-physics/src/projectile.rs:334:46: replace / with * in ProjectileManager::update
astraweave-physics/src/projectile.rs:334:53: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:334:53: replace * with + in ProjectileManager::update
astraweave-physics/src/projectile.rs:336:37: replace -= with /= in ProjectileManager::update
astraweave-physics/src/projectile.rs:336:72: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:340:41: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:348:26: replace > with >= in ProjectileManager::update
astraweave-physics/src/projectile.rs:351:57: replace + with - in ProjectileManager::update
astraweave-physics/src/projectile.rs:365:58: replace > with >= in ProjectileManager::update
astraweave-physics/src/projectile.rs:369:69: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:370:55: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:370:55: replace * with + in ProjectileManager::update
astraweave-physics/src/projectile.rs:371:55: replace + with - in ProjectileManager::update
astraweave-physics/src/projectile.rs:371:55: replace + with * in ProjectileManager::update
astraweave-physics/src/projectile.rs:371:64: replace * with / in ProjectileManager::update
astraweave-physics/src/projectile.rs:371:64: replace * with + in ProjectileManager::update
astraweave-physics/src/projectile.rs:438:36: replace - with + in ProjectileManager::calculate_explosion
astraweave-physics/src/projectile.rs:446:48: replace * with / in ProjectileManager::calculate_explosion
astraweave-physics/src/projectile.rs:446:48: replace * with + in ProjectileManager::calculate_explosion
astraweave-physics/src/projectile.rs:449:42: replace > with >= in ProjectileManager::calculate_explosion
astraweave-physics/src/projectile.rs:458:38: replace * with + in ProjectileManager::calculate_explosion
astraweave-physics/src/projectile.rs:497:13: replace += with -= in predict_trajectory
astraweave-physics/src/projectile.rs:497:24: replace * with / in predict_trajectory
astraweave-physics/src/projectile.rs:497:24: replace * with + in predict_trajectory
astraweave-physics/src/projectile.rs:501:18: replace > with >= in predict_trajectory
astraweave-physics/src/projectile.rs:501:26: replace && with || in predict_trajectory
astraweave-physics/src/projectile.rs:501:34: replace > with >= in predict_trajectory
astraweave-physics/src/projectile.rs:502:35: replace * with / in predict_trajectory
astraweave-physics/src/projectile.rs:502:43: replace * with / in predict_trajectory
astraweave-physics/src/projectile.rs:502:43: replace * with + in predict_trajectory
astraweave-physics/src/projectile.rs:503:42: replace / with * in predict_trajectory
astraweave-physics/src/projectile.rs:505:36: replace * with / in predict_trajectory
astraweave-physics/src/projectile.rs:508:20: replace * with / in predict_trajectory
astraweave-physics/src/projectile.rs:508:20: replace * with + in predict_trajectory
astraweave-physics/src/ragdoll.rs:228:9: replace Ragdoll::apply_impulse_to_bone -> bool with false
astraweave-physics/src/ragdoll.rs:228:9: replace Ragdoll::apply_impulse_to_bone -> bool with true
astraweave-physics/src/ragdoll.rs:248:9: replace Ragdoll::apply_impulse_with_propagation with ()
astraweave-physics/src/ragdoll.rs:253:70: replace == with != in Ragdoll::apply_impulse_with_propagation
astraweave-physics/src/ragdoll.rs:257:65: replace * with / in Ragdoll::apply_impulse_with_propagation
astraweave-physics/src/ragdoll.rs:257:65: replace * with + in Ragdoll::apply_impulse_with_propagation
astraweave-physics/src/ragdoll.rs:263:41: replace == with != in Ragdoll::apply_impulse_with_propagation
astraweave-physics/src/ragdoll.rs:265:68: replace * with / in Ragdoll::apply_impulse_with_propagation
astraweave-physics/src/ragdoll.rs:265:68: replace * with + in Ragdoll::apply_impulse_with_propagation
astraweave-physics/src/ragdoll.rs:283:39: replace == with != in Ragdoll::center_of_mass
astraweave-physics/src/ragdoll.rs:286:37: replace * with / in Ragdoll::center_of_mass
astraweave-physics/src/ragdoll.rs:291:23: replace > with >= in Ragdoll::center_of_mass
astraweave-physics/src/ragdoll.rs:292:26: replace / with * in Ragdoll::center_of_mass
astraweave-physics/src/ragdoll.rs:300:9: replace Ragdoll::is_at_rest -> bool with true
astraweave-physics/src/ragdoll.rs:302:33: replace > with == in Ragdoll::is_at_rest
astraweave-physics/src/ragdoll.rs:302:33: replace > with >= in Ragdoll::is_at_rest
astraweave-physics/src/ragdoll.rs:344:13: delete field offset from struct BoneDef expression in RagdollBuilder::add_bone
astraweave-physics/src/ragdoll.rs:345:13: delete field shape from struct BoneDef expression in RagdollBuilder::add_bone
astraweave-physics/src/ragdoll.rs:355:19: replace *= with /= in RagdollBuilder::add_bone_full
astraweave-physics/src/ragdoll.rs:355:19: replace *= with += in RagdollBuilder::add_bone_full
astraweave-physics/src/ragdoll.rs:375:13: delete field offset from struct BoneDef expression in RagdollBuilder::add_hinge_bone
astraweave-physics/src/ragdoll.rs:376:13: delete field shape from struct BoneDef expression in RagdollBuilder::add_hinge_bone
astraweave-physics/src/ragdoll.rs:377:13: delete field mass from struct BoneDef expression in RagdollBuilder::add_hinge_bone
astraweave-physics/src/ragdoll.rs:377:24: replace * with / in RagdollBuilder::add_hinge_bone
astraweave-physics/src/ragdoll.rs:377:24: replace * with + in RagdollBuilder::add_hinge_bone
astraweave-physics/src/ragdoll.rs:397:13: delete field offset from struct BoneDef expression in RagdollBuilder::add_ball_bone
astraweave-physics/src/ragdoll.rs:398:13: delete field shape from struct BoneDef expression in RagdollBuilder::add_ball_bone
astraweave-physics/src/ragdoll.rs:399:13: delete field mass from struct BoneDef expression in RagdollBuilder::add_ball_bone
astraweave-physics/src/ragdoll.rs:399:24: replace * with / in RagdollBuilder::add_ball_bone
astraweave-physics/src/ragdoll.rs:399:24: replace * with + in RagdollBuilder::add_ball_bone
astraweave-physics/src/ragdoll.rs:400:13: delete field joint_type from struct BoneDef expression in RagdollBuilder::add_ball_bone
astraweave-physics/src/ragdoll.rs:423:36: replace + with - in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:423:36: replace + with * in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:425:40: replace + with - in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:425:40: replace + with * in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:428:36: replace + with - in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:428:36: replace + with * in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:488:22: replace += with -= in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:488:22: replace += with *= in RagdollBuilder::build
astraweave-physics/src/ragdoll.rs:531:13: delete field offset from struct BoneDef expression in RagdollPresets::humanoid
